scenario,seq_len,ground_truth,answer,lpips,seq_lpips
scene_14132,8,True,no,0.203551,0.280801
scene_10814,8,True,no,0.063807,0.173627
scene_11705,8,False,no,0.149662,0.183579
scene_11169,8,False,no,0.100050,0.210164
scene_12097,8,False,yes,0.108800,0.239758
scene_11132,8,True,no,0.197151,0.340051
scene_11167,7,False,no,0.274838,0.266446
scene_12728,8,False,yes,0.086218,0.168519
scene_13786,7,True,no,0.229853,0.232840
scene_13553,7,True,no,0.092033,0.108596
scene_11450,6,True,no,0.076813,0.109981
scene_11515,8,False,yes,0.155856,0.306626
scene_10837,8,True,no,0.176033,0.205511
scene_10051,8,False,no,0.142193,0.235743
scene_11514,8,True,no,0.251324,0.274284
scene_12293,8,True,no,0.121789,0.215693
scene_14239,8,False,no,0.133964,0.244106
scene_11776,8,True,no,0.176151,0.242182
scene_14705,8,False,yes,0.097168,0.235316
scene_14297,8,True,no,0.203147,0.220173
scene_12107,8,True,no,0.138914,0.216333
scene_14651,8,False,no,0.182913,0.248802
scene_10583,8,False,no,0.153775,0.270265
scene_11369,7,False,no,0.292618,0.234461
scene_13255,7,True,no,0.352952,0.343751
scene_12308,7,False,no,0.071252,0.114971
scene_10519,8,False,no,0.171903,0.265414
scene_11985,7,True,no,0.063369,0.091757
scene_13062,8,True,no,0.177028,0.231067
scene_10162,8,True,no,0.182861,0.213897
scene_12658,8,False,no,0.189656,0.310982
scene_11779,7,False,no,0.247859,0.323632
scene_11233,8,False,no,0.112545,0.198762
scene_12814,8,True,no,0.061720,0.184173
scene_12369,7,False,yes,0.068888,0.178905
scene_13223,7,False,no,0.104584,0.143704
scene_13346,4,True,no,0.060445,0.064317
scene_13119,8,False,yes,0.115470,0.287150
scene_12276,7,False,no,0.145235,0.244375
scene_11808,8,True,no,0.121164,0.189923
scene_14009,8,True,no,0.249209,0.314135
scene_10620,7,True,no,0.055292,0.121205
scene_14404,6,True,no,0.059980,0.114595
scene_11977,8,False,no,0.081034,0.179846
scene_14474,8,False,no,0.188265,0.285543
scene_10454,8,True,no,0.051193,0.123245
scene_11273,8,False,yes,0.087393,0.155877
scene_13018,7,True,no,0.234540,0.261931
scene_11643,8,True,yes,0.115712,0.216872
scene_11148,7,True,no,0.128385,0.142602
scene_13865,8,False,no,0.090442,0.213476
scene_12583,7,True,no,0.083741,0.156232
scene_14022,6,True,no,0.134354,0.180456
scene_14078,6,False,no,0.032038,0.169778
scene_13281,7,False,no,0.153911,0.235423
scene_12821,8,True,no,0.143739,0.212107
scene_11781,8,False,no,0.068158,0.147192
scene_12032,8,False,yes,0.223418,0.338682
scene_13292,8,True,no,0.059535,0.177879
scene_12963,6,False,yes,0.032829,0.158306
scene_13263,7,True,no,0.159467,0.209009
scene_11215,7,True,no,0.047796,0.133295
scene_12191,8,False,no,0.180948,0.218948
scene_13262,7,True,no,0.325415,0.234176
scene_14965,8,False,no,0.124488,0.180659
scene_13218,8,False,no,0.071671,0.139001
scene_13897,7,False,no,0.028127,0.240587
scene_14026,8,True,no,0.153330,0.182325
scene_14835,8,False,yes,0.165050,0.194544
scene_10731,7,True,no,0.067767,0.169494
scene_12807,7,False,no,0.123882,0.177866
scene_14483,7,False,no,0.141137,0.297093
scene_12875,8,False,no,0.136475,0.299772
scene_11666,8,False,yes,0.138023,0.209513
scene_14963,8,False,no,0.215914,0.252031
scene_12470,8,False,yes,0.395193,0.368423
scene_12372,8,False,no,0.144564,0.212665
scene_10393,6,False,no,0.057428,0.083251
scene_11382,8,True,no,0.162889,0.291850
scene_13387,6,True,no,0.092988,0.109594
scene_12606,8,False,no,0.238011,0.283956
scene_10774,8,False,no,0.049106,0.146339
scene_12937,6,False,yes,0.070420,0.126458
scene_11771,5,False,no,0.056523,0.058757
scene_13844,7,False,yes,0.256588,0.270020
scene_10108,8,False,no,0.300613,0.291532
scene_13810,7,False,no,0.157804,0.230142
scene_13033,7,False,no,0.094502,0.179645
scene_10603,8,True,no,0.276202,0.353698
scene_11526,7,True,yes,0.140022,0.196938
scene_10742,8,False,yes,0.230708,0.233994
scene_11124,7,True,yes,0.347195,0.367862
scene_13019,7,True,no,0.163969,0.271805
scene_12233,6,True,yes,0.207967,0.137920
scene_11847,7,False,no,0.110229,0.209799
scene_10776,7,False,no,0.074980,0.158117
scene_10602,5,True,no,0.081226,0.067939
scene_14202,8,False,no,0.081134,0.198082
scene_14410,7,True,no,0.330757,0.284386
scene_12770,7,False,no,0.374111,0.270003
scene_10470,7,True,no,0.199578,0.254937
scene_12027,6,False,no,0.102436,0.091792
scene_12256,7,True,no,0.106514,0.103830
scene_14430,8,True,no,0.107372,0.214164
scene_12008,8,False,no,0.396897,0.353928
scene_13619,7,False,no,0.186852,0.167085
scene_11551,7,False,yes,0.109541,0.149097
scene_13889,7,False,no,0.057150,0.207611
scene_10834,8,False,no,0.203229,0.236265
scene_14770,7,True,no,0.079095,0.196969
scene_11513,8,True,no,0.142111,0.236237
scene_10264,7,True,no,0.173245,0.201706
scene_13340,8,False,yes,0.122038,0.266735
scene_13007,8,False,no,0.064671,0.130686
scene_10643,8,False,no,0.132599,0.243561
scene_10206,8,False,no,0.202540,0.167607
scene_10446,8,False,no,0.092157,0.172932
scene_10700,7,True,yes,0.131428,0.184155
scene_14701,8,True,no,0.233857,0.193633
scene_14398,7,False,no,0.089935,0.186334
scene_10043,8,False,no,0.096179,0.189079
scene_11535,8,False,no,0.157614,0.228514
scene_10197,8,True,no,0.188310,0.231998
scene_12401,7,False,yes,0.047121,0.230304
scene_12322,8,True,no,0.159765,0.167744
scene_11813,7,True,no,0.321845,0.249702
scene_14572,8,True,yes,0.245070,0.324336
scene_13242,7,False,no,0.072619,0.211979
scene_10150,7,True,yes,0.183618,0.207897
scene_11336,8,True,yes,0.094854,0.153226
scene_13427,8,False,no,0.187684,0.270797
scene_11653,7,True,no,0.119215,0.145268
scene_11857,7,True,no,0.336652,0.334451
scene_12922,8,False,no,0.267601,0.355257
scene_10515,8,False,no,0.083029,0.163215
scene_10035,8,False,yes,0.107623,0.238941
scene_14553,8,False,no,0.244386,0.318243
scene_12903,7,False,no,0.132530,0.192519
scene_10080,8,False,yes,0.098773,0.146724
scene_14053,8,False,yes,0.141426,0.230856
scene_14634,8,False,no,0.162654,0.200337
scene_12730,7,False,no,0.065145,0.101913
scene_11401,8,True,no,0.146332,0.209205
scene_12659,8,True,yes,0.194650,0.341655
scene_12936,8,True,no,0.137234,0.228289
scene_13486,8,False,yes,0.127255,0.232835
scene_10429,8,True,yes,0.073952,0.147003
scene_12735,8,True,no,0.169930,0.297698
scene_11618,5,True,no,0.057257,0.125133
scene_14547,8,True,yes,0.115172,0.164672
scene_13141,6,False,no,0.174930,0.126610
scene_10232,7,False,no,0.218621,0.231542
scene_10978,8,True,no,0.187526,0.286550
scene_10775,7,False,no,0.020697,0.193394
scene_12581,6,False,no,0.140214,0.188898
scene_12348,7,True,yes,0.267941,0.206402
scene_10352,8,True,no,0.203776,0.250674
scene_10685,8,False,no,0.187460,0.235540
scene_13474,8,True,yes,0.067300,0.178694
scene_10827,7,False,no,0.187608,0.262803
scene_10684,8,True,no,0.097072,0.263292
scene_10855,8,False,no,0.099837,0.120604
scene_12752,8,True,no,0.098674,0.182856
scene_14603,7,True,no,0.123219,0.141493
scene_14902,7,True,no,0.058956,0.130461
scene_13046,8,False,yes,0.189513,0.243212
scene_12776,8,False,no,0.081263,0.161555
scene_13215,8,False,no,0.086127,0.152910
scene_10800,8,True,no,0.254222,0.284787
scene_14280,7,True,yes,0.056743,0.173882
scene_12590,8,True,yes,0.210073,0.331410
scene_12837,8,True,no,0.120298,0.160834
scene_14505,6,True,yes,0.060520,0.105721
scene_10457,8,True,no,0.079000,0.239251
scene_13256,8,True,no,0.109641,0.188561
scene_12245,8,False,no,0.173593,0.222133
scene_12118,7,True,yes,0.055694,0.116636
scene_10380,8,False,no,0.078555,0.142563
scene_10189,8,True,yes,0.165555,0.270610
scene_14919,8,True,yes,0.171127,0.287101
scene_14093,8,True,yes,0.085236,0.225268
scene_10658,6,False,no,0.137399,0.108783
scene_12329,8,False,no,0.122360,0.275543
scene_12550,8,True,no,0.114369,0.213818
scene_13941,5,False,no,0.076870,0.078179
scene_11278,7,True,no,0.058801,0.171918
scene_13426,8,False,yes,0.139330,0.233846
scene_10408,8,True,yes,0.217208,0.248223
scene_14060,8,True,no,0.088840,0.145385
scene_11942,7,True,no,0.094962,0.205997
scene_14982,6,True,no,0.107669,0.157144
scene_12529,8,True,yes,0.055374,0.228042
scene_13035,7,False,no,0.073328,0.112393
scene_13617,8,False,yes,0.163539,0.269570
scene_11070,8,False,no,0.100369,0.268299
scene_14174,8,True,no,0.122260,0.183387
scene_11454,7,False,no,0.170342,0.201658
scene_13497,8,True,no,0.046589,0.255434
scene_11796,8,True,no,0.048034,0.202905
scene_14998,8,False,yes,0.166889,0.224399
scene_14443,8,False,no,0.072514,0.187203
scene_11809,7,False,yes,0.151890,0.154850
scene_10641,7,False,no,0.232169,0.193588
scene_12974,6,False,no,0.019929,0.097377
scene_10887,8,True,no,0.090365,0.196193
scene_11207,8,False,no,0.058552,0.147565
scene_14342,8,True,yes,0.052460,0.132467
scene_14541,8,True,no,0.058488,0.207500
scene_14178,7,False,no,0.040011,0.220386
scene_11933,8,True,no,0.126025,0.140888
scene_12491,7,False,no,0.200589,0.193910
scene_11230,8,True,no,0.104633,0.192940
scene_11659,8,False,no,0.058030,0.324451
scene_10586,6,True,yes,0.071139,0.110522
scene_10403,8,False,no,0.148638,0.222012
scene_11836,7,True,no,0.206610,0.153817
scene_10098,8,False,no,0.074648,0.160737
scene_10956,7,True,no,0.094842,0.153110
scene_11654,8,False,no,0.076792,0.194602
scene_10288,7,False,no,0.131960,0.147059
scene_10677,7,False,no,0.172141,0.209995
scene_11564,7,True,no,0.082063,0.211765
scene_11303,8,True,no,0.152599,0.207313
scene_11987,8,False,no,0.077367,0.163080
scene_11384,8,False,no,0.109817,0.183513
scene_13953,7,False,yes,0.195814,0.161994
scene_13971,8,False,no,0.305478,0.294268
scene_10420,8,False,no,0.142130,0.279989
scene_11814,7,False,no,0.105929,0.124090
scene_12548,8,True,yes,0.233352,0.324594
scene_12265,8,False,no,0.127615,0.226469
scene_11548,7,True,no,0.011995,0.205009
scene_11430,8,True,no,0.055437,0.176892
scene_14588,7,True,no,0.049369,0.165859
scene_11428,7,True,no,0.221115,0.291093
scene_10622,7,False,no,0.028413,0.292911
scene_12119,8,False,no,0.114728,0.232151
scene_13631,8,False,no,0.067086,0.230484
scene_11368,8,False,no,0.156824,0.257292
scene_13434,8,False,no,0.064529,0.189992
scene_12013,8,False,no,0.097468,0.179173
scene_10495,8,False,no,0.092796,0.172014
scene_11079,8,True,no,0.151850,0.226450
scene_10609,7,False,no,0.102172,0.206234
scene_10346,8,True,no,0.231962,0.292960
scene_10095,8,True,no,0.066831,0.138065
scene_14485,7,True,no,0.256373,0.291331
scene_13413,7,True,no,0.127205,0.224261
scene_13725,8,False,no,0.109485,0.230320
scene_12645,8,False,no,0.134610,0.185744
scene_13816,7,True,yes,0.135352,0.192465
scene_14557,8,False,no,0.233223,0.238229
scene_13044,8,False,no,0.286516,0.400677
scene_14958,7,True,no,0.138587,0.160215
scene_13320,7,True,yes,0.158696,0.244523
scene_11030,7,True,no,0.234842,0.243687
scene_11062,8,True,no,0.164951,0.228890
scene_10020,8,True,no,0.057419,0.197372
scene_13723,8,False,no,0.146619,0.294972
scene_12475,8,False,no,0.231178,0.289575
scene_11109,8,True,no,0.087488,0.222205
scene_14599,8,False,no,0.077461,0.168501
scene_11890,7,False,no,0.118509,0.117608
scene_12315,7,True,no,0.066267,0.164206
scene_14771,8,True,no,0.091106,0.149274
scene_13030,8,True,no,0.131352,0.223099
scene_14940,7,True,no,0.266283,0.304305
scene_10777,8,True,no,0.049855,0.193573
scene_10667,8,True,no,0.137121,0.252217
scene_11656,7,False,no,0.059111,0.122737
scene_13714,8,True,yes,0.105712,0.297264
scene_11196,8,True,yes,0.079404,0.206629
scene_11395,7,True,no,0.265265,0.286397
scene_11649,7,True,no,0.095823,0.121658
scene_14291,7,True,no,0.000926,0.159326
scene_10385,5,False,yes,0.075446,0.091508
scene_10560,8,False,no,0.118570,0.217784
scene_11042,8,True,no,0.259124,0.316958
scene_13686,8,True,no,0.060196,0.166415
scene_10903,8,True,no,0.184390,0.293762
scene_10505,7,True,no,0.048110,0.095297
scene_11601,8,True,no,0.283025,0.231098
scene_12555,7,False,no,0.167500,0.208687
scene_10170,6,False,yes,0.124990,0.109722
scene_14850,7,True,no,0.126319,0.175748
scene_10751,7,True,no,0.117563,0.170387
scene_11198,8,True,no,0.175172,0.260947
scene_13580,8,False,no,0.145942,0.184502
scene_10049,7,False,no,0.069812,0.156234
scene_11612,8,False,no,0.130571,0.266588
scene_11294,7,False,yes,0.277597,0.318864
scene_10110,8,True,no,0.115090,0.186309
scene_11092,8,True,no,0.150660,0.218604
scene_14916,8,True,no,0.155350,0.246562
scene_10358,7,True,no,0.110769,0.193999
scene_10069,7,False,no,0.226592,0.309473
scene_11595,7,True,yes,0.294062,0.281459
scene_12597,8,True,yes,0.155168,0.199035
scene_14811,8,True,no,0.177718,0.289663
scene_12214,7,True,no,0.029860,0.251728
scene_13704,7,False,no,0.005341,0.254799
scene_11871,8,True,no,0.182085,0.260604
scene_13129,8,True,no,0.078578,0.182238
scene_13737,8,False,no,0.240047,0.297783
scene_14286,8,False,no,0.128519,0.291303
scene_11078,6,True,no,0.078760,0.102884
scene_14801,8,True,yes,0.198341,0.281739
scene_13347,7,False,no,0.117055,0.245128
scene_12382,8,True,no,0.187511,0.363235
scene_13556,7,True,no,0.211587,0.210066
scene_13630,8,True,no,0.191249,0.214317
scene_11050,7,False,yes,0.032936,0.176675
scene_11350,8,False,no,0.104893,0.252244
scene_13369,8,True,no,0.055754,0.210292
scene_14185,8,False,no,0.150761,0.212781
scene_10243,8,True,no,0.203924,0.233187
scene_14642,7,False,no,0.192681,0.188396
scene_11260,8,True,no,0.204796,0.282121
scene_11605,7,False,no,0.150015,0.176172
scene_10144,8,False,no,0.040094,0.239368
scene_11152,8,True,yes,0.271122,0.279124
scene_13282,7,True,no,0.330645,0.283798
scene_13688,7,True,no,0.232540,0.257124
scene_12246,7,False,no,0.135984,0.194624
scene_13921,7,False,yes,0.086061,0.089260
scene_12808,6,False,no,0.128633,0.142516
scene_12871,7,True,no,0.047420,0.114986
scene_10944,7,True,no,0.000887,0.184433
scene_11500,7,True,no,0.133759,0.204412
scene_12015,8,False,no,0.164290,0.310746
scene_12691,5,True,no,0.037136,0.073626
scene_12843,8,False,no,0.166930,0.231370
scene_13503,8,False,yes,0.096225,0.228806
scene_12465,7,True,yes,0.188005,0.225415
scene_14229,6,False,no,0.075694,0.089563
scene_12261,7,False,no,0.301033,0.322830
scene_14754,7,True,no,0.106193,0.231446
scene_11598,8,False,no,0.224099,0.299449
scene_13247,7,True,yes,0.099119,0.143526
scene_13003,7,False,no,0.034472,0.125781
scene_12523,8,False,no,0.153378,0.262981
scene_11701,8,True,no,0.187859,0.243447
scene_12070,7,False,no,0.161032,0.204914
scene_10706,7,True,yes,0.042979,0.204078
scene_14175,8,True,no,0.075110,0.251957
scene_12901,8,True,yes,0.179852,0.188376
scene_14428,8,False,no,0.155277,0.178026
scene_11090,7,False,yes,0.100867,0.155051
scene_14374,8,False,no,0.132225,0.242894
scene_13123,8,False,no,0.060090,0.128365
scene_14006,8,True,no,0.112375,0.199081
scene_10228,7,True,yes,0.086834,0.198761
scene_10365,8,False,no,0.163892,0.278191
scene_10806,6,True,no,0.080438,0.109546
scene_12907,8,True,no,0.118799,0.193168
scene_13638,7,False,yes,0.051460,0.167649
scene_10911,8,True,yes,0.049633,0.106621
scene_13982,7,False,no,0.141422,0.199417
scene_12882,8,False,yes,0.107147,0.230567
scene_12098,8,False,no,0.089886,0.251386
scene_13448,7,False,no,0.203998,0.238066
scene_13088,8,True,no,0.235399,0.205595
scene_12704,8,False,no,0.059384,0.238140
scene_10499,8,False,no,0.187370,0.273684
scene_11013,8,True,no,0.140652,0.197616
scene_12422,8,False,no,0.300772,0.300429
scene_11777,7,True,no,0.145725,0.132506
scene_11760,8,False,no,0.243087,0.215677
scene_13937,8,True,no,0.226032,0.225669
scene_14462,7,True,no,0.001241,0.299501
scene_11348,7,False,no,0.074139,0.247338
scene_13935,7,False,no,0.094181,0.155530
scene_10139,8,False,no,0.145534,0.245693
scene_12385,8,False,no,0.151885,0.269564
scene_10309,7,False,no,0.068825,0.129324
scene_14422,7,False,yes,0.138836,0.169064
scene_11727,8,False,no,0.116033,0.246238
scene_11916,8,True,no,0.044929,0.128261
scene_11129,8,True,no,0.136788,0.228305
scene_13175,8,True,no,0.230556,0.242312
scene_14386,8,True,yes,0.081883,0.222504
scene_12435,8,True,no,0.128289,0.306096
scene_11754,8,False,no,0.281470,0.351300
scene_13210,7,True,no,0.112247,0.128777
scene_10984,8,False,no,0.111600,0.183624
scene_13585,8,True,no,0.151979,0.266660
scene_11861,8,False,no,0.110112,0.203964
scene_14583,7,False,no,0.117836,0.164761
scene_12816,8,False,yes,0.079983,0.144811
scene_12992,7,False,no,0.070635,0.207340
scene_12457,7,False,no,0.054332,0.255363
scene_11728,8,False,no,0.100961,0.284709
scene_10940,6,False,no,0.075790,0.100178
scene_14164,8,True,no,0.130081,0.201695
scene_14691,7,False,no,0.094103,0.223197
scene_13758,8,False,no,0.184692,0.252556
scene_11123,8,False,no,0.168539,0.287005
scene_11580,7,True,yes,0.142203,0.216051
scene_13780,8,True,no,0.102884,0.224649
scene_12834,8,False,no,0.155379,0.299078
scene_14253,8,True,no,0.095301,0.179141
scene_14223,8,False,no,0.167704,0.276173
scene_10413,6,False,no,0.048144,0.123751
scene_13860,5,False,no,0.088064,0.093565
scene_14881,8,True,no,0.052478,0.120887
scene_11460,8,True,no,0.088415,0.207321
scene_10040,8,False,yes,0.122468,0.259809
scene_13974,7,False,yes,0.132823,0.212405
scene_11853,7,True,no,0.080169,0.251015
scene_14340,7,False,no,0.165311,0.222876
scene_10184,6,False,no,0.092321,0.132163
scene_13022,7,True,no,0.017099,0.194294
scene_11005,8,False,no,0.112634,0.254040
scene_11323,8,False,no,0.151442,0.277949
scene_14357,8,True,yes,0.169175,0.219253
scene_11009,5,False,no,0.077920,0.074104
scene_14887,8,False,no,0.218992,0.262724
scene_12165,8,True,no,0.092048,0.170810
scene_13213,8,True,yes,0.192253,0.267898
scene_14699,7,False,yes,0.204713,0.224491
scene_12108,8,False,no,0.292133,0.252918
scene_14720,7,True,no,0.007395,0.098657
scene_11200,8,False,no,0.219224,0.230914
scene_13391,8,True,no,0.120780,0.303234
scene_12689,7,True,no,0.130874,0.233125
scene_10727,8,False,yes,0.111244,0.317982
scene_13820,7,True,no,0.062559,0.204154
scene_10450,7,True,no,0.234461,0.215891
scene_10114,8,False,no,0.127667,0.203717
scene_10546,8,False,no,0.170990,0.237366
scene_13379,7,False,no,0.138527,0.235410
scene_11893,8,True,no,0.091875,0.185969
scene_14545,8,False,no,0.191570,0.184000
scene_14196,8,True,no,0.100479,0.225044
scene_12383,8,True,yes,0.190334,0.221854
scene_10733,8,True,no,0.219421,0.271883
scene_11276,8,False,no,0.063791,0.243650
scene_10119,7,False,no,0.139354,0.199009
scene_14937,8,False,no,0.267696,0.256364
scene_11108,8,True,no,0.109093,0.267658
scene_12614,8,False,no,0.160863,0.298376
scene_14740,8,True,no,0.128429,0.210199
scene_12190,7,True,no,0.136655,0.184871
scene_14755,7,True,no,0.115572,0.184103
scene_10554,8,True,yes,0.145364,0.218593
scene_11710,8,True,yes,0.145818,0.246449
scene_14197,8,False,no,0.132920,0.224064
scene_11774,7,False,no,0.084643,0.176128
scene_10705,7,False,no,0.129324,0.222099
scene_11684,8,False,no,0.031962,0.266880
